experiment_id,horizon,cost_mode,rolling_method,possible_window_count,window_start,window_end,target_300_hit,target_400_hit,target_600_hit,target_900_hit,target_1200_hit,stop_hit,final_equity,worst_drawdown,component_primary_id_if_available,component_secondary_id_if_available,component_primary_contribution_if_available,component_secondary_contribution_if_available,component_bil_contribution_if_available,component_contribution_status,worst_drawdown_start_if_available,worst_drawdown_end_if_available,worst_drawdown_window_id_if_available,filter_binding_status,filter_weight_difference_days,filter_weights_identical_to_base,filter_window_total_abs_weight_difference,base_commodity_target_300_hit,incremental_300_vs_base_commodity,base_commodity_target_400_hit,incremental_400_vs_base_commodity,base_commodity_final_equity,base_commodity_worst_drawdown,base_commodity_worst_drawdown_start,base_commodity_worst_drawdown_end,drawdown_overlap_vs_base_commodity_if_available,drawdown_overlap_rate_vs_base_commodity_if_available,combo_target_300_hit,incremental_300_vs_combo,combo_target_400_hit,incremental_400_vs_combo,combo_final_equity,combo_worst_drawdown,combo_worst_drawdown_start,combo_worst_drawdown_end,drawdown_overlap_vs_combo_if_available,drawdown_overlap_rate_vs_combo_if_available,top2_target_300_hit,incremental_300_vs_top2,top2_target_400_hit,incremental_400_vs_top2,top2_final_equity,top2_worst_drawdown,top2_worst_drawdown_start,top2_worst_drawdown_end,drawdown_overlap_vs_top2_if_available,drawdown_overlap_rate_vs_top2_if_available,spy200d_target_300_hit,incremental_300_vs_spy200d,spy200d_target_400_hit,incremental_400_vs_spy200d,spy200d_final_equity,spy200d_worst_drawdown,spy200d_worst_drawdown_start,spy200d_worst_drawdown_end,drawdown_overlap_vs_spy200d_if_available,drawdown_overlap_rate_vs_spy200d_if_available,gld_target_300_hit,incremental_300_vs_gld,gld_target_400_hit,incremental_400_vs_gld,gld_final_equity,gld_worst_drawdown,gld_worst_drawdown_start,gld_worst_drawdown_end,drawdown_overlap_vs_gld_if_available,drawdown_overlap_rate_vs_gld_if_available
commodity_basket_tsmom_top2_200d_filter_v1,90,standard,deterministic_stratified_sample,5021,2017-10-20,2018-03-01,True,False,False,False,False,False,3208.732708260314,-276.93827174086755,,,unavailable,unavailable,unavailable,not_applicable_weighted_model,2018-01-26,2018-02-09,2018-01-26_to_2018-02-09,available,0,True,0.0,True,False,False,False,3208.732708260314,-276.93827174086755,2018-01-26,2018-02-09,True,1.0,False,True,False,False,3111.5872274732164,-204.76228616787512,2018-01-26,2018-02-08,True,0.16666666666666666,False,True,False,False,3096.399853985481,-203.76286012293713,2018-01-26,2018-02-08,True,0.16666666666666666,True,False,False,False,3139.5314509865552,-339.5193875573191,2018-01-26,2018-02-08,True,0.8333333333333334,False,True,False,False,3076.720679090767,-119.64472781299173,2017-11-17,2017-12-11,False,0.0
commodity_basket_tsmom_top2_200d_filter_v1,90,standard,deterministic_stratified_sample,5021,2018-08-10,2018-12-18,False,False,False,False,False,False,2954.839533827505,-288.51924111410017,,,unavailable,unavailable,unavailable,not_applicable_weighted_model,2018-10-03,2018-11-02,2018-10-03_to_2018-11-02,available,0,True,0.0,False,False,False,False,2954.839533827505,-288.51924111410017,2018-10-03,2018-11-02,True,1.0,False,False,False,False,2922.9460338209124,-148.12159502369923,2018-09-20,2018-11-13,True,0.0,False,False,False,False,2764.451923786062,-325.58736764314926,2018-08-29,2018-12-17,True,1.0,False,False,False,False,2758.1367612960507,-354.0695895855383,2018-09-20,2018-12-06,True,1.0,False,False,False,False,3090.5048132571187,-93.9054117411647,2018-08-10,2018-08-16,False,0.0
commodity_basket_tsmom_top2_200d_filter_v1,90,standard,deterministic_stratified_sample,5021,2019-05-23,2019-09-30,False,False,False,False,False,False,3022.1741852947066,-9.188036108589586,,,unavailable,unavailable,unavailable,not_applicable_weighted_model,2019-09-10,2019-09-11,2019-09-10_to_2019-09-11,available,42,False,84.0,False,False,False,False,3007.554402251879,-211.8143817139944,2019-07-12,2019-08-05,False,0.0,True,False,False,False,3282.952521713941,-66.1931065731842,2019-07-18,2019-08-05,False,0.0,False,False,False,False,3109.7629393691286,-124.22484230124655,2019-09-04,2019-09-13,True,0.0,False,False,False,False,3120.146511286025,-190.36480439664274,2019-07-26,2019-08-05,False,0.0,True,False,True,False,3438.2272150461695,-192.86973663382514,2019-09-04,2019-09-30,True,0.0
commodity_basket_tsmom_top2_200d_filter_v1,90,standard,deterministic_stratified_sample,5021,2020-05-19,2020-09-24,False,False,False,False,False,False,3000.0000000000023,-9.486357380624213,,,unavailable,unavailable,unavailable,not_applicable_weighted_model,2020-05-21,2020-06-05,2020-05-21_to_2020-06-05,available,0,True,0.0,False,False,False,False,3000.0000000000023,-9.486357380624213,2020-05-21,2020-06-05,True,0.0,True,False,True,False,3245.4052814978036,-238.6985665989455,2020-09-02,2020-09-23,False,0.0,False,False,False,False,2987.4279347346264,-304.2112195366435,2020-08-06,2020-09-23,False,0.0,True,False,True,False,3269.411132346225,-339.9170398083106,2020-09-02,2020-09-23,False,0.0,True,False,True,False,3204.1886334186784,-348.8373324410545,2020-08-06,2020-09-23,False,0.0
commodity_basket_tsmom_top2_200d_filter_v1,90,standard,deterministic_stratified_sample,5021,2021-01-21,2021-05-28,True,True,True,False,False,False,3607.9462779302244,-239.40092057685342,,,unavailable,unavailable,unavailable,not_applicable_weighted_model,2021-03-11,2021-03-23,2021-03-11_to_2021-03-23,available,0,True,0.0,True,False,True,False,3607.9462779302244,-239.40092057685342,2021-03-11,2021-03-23,True,1.0,False,True,False,True,3173.0544736676193,-170.19373507312184,2021-02-10,2021-03-04,False,0.0,True,False,False,True,3313.84703876896,-131.83107076637862,2021-05-07,2021-05-12,False,0.0,True,False,False,True,3290.2547959970902,-130.89252695611503,2021-05-07,2021-05-12,False,0.0,False,True,False,True,3053.058069233885,-304.4841409749156,2021-01-21,2021-03-08,False,1.0
commodity_basket_tsmom_top2_200d_filter_v1,90,standard,deterministic_stratified_sample,5021,2022-01-19,2022-05-26,True,True,True,True,False,True,3345.1087296005667,-680.6702938411077,,,unavailable,unavailable,unavailable,not_applicable_weighted_model,2022-03-08,2022-03-16,2022-03-08_to_2022-03-16,available,0,True,0.0,True,False,True,False,3345.1087296005667,-680.6702938411077,2022-03-08,2022-03-16,True,1.0,False,True,False,True,2885.53811960088,-210.71316273508955,2022-03-08,2022-05-13,True,0.29411764705882354,False,True,False,True,2604.881120565183,-454.97869395930184,2022-01-19,2022-05-13,True,0.9411764705882353,False,True,False,True,2754.5147084888595,-247.59505099946819,2022-01-19,2022-04-14,True,0.9215686274509803,True,False,False,True,3011.8548233707415,-396.0948566761854,2022-03-08,2022-05-13,True,0.7647058823529411
commodity_basket_tsmom_top2_200d_filter_v1,90,standard,deterministic_stratified_sample,5021,2022-09-19,2023-01-26,False,False,False,False,False,False,2997.4759537801824,-88.1501193765439,,,unavailable,unavailable,unavailable,not_applicable_weighted_model,2022-09-20,2022-09-26,2022-09-20_to_2022-09-26,available,16,False,16.0,False,False,False,False,3024.2445017585073,-88.1501193765439,2022-09-20,2022-09-26,True,0.0,False,False,False,False,3207.6979065225682,-87.0484666029115,2022-10-04,2022-10-20,False,0.0,False,False,False,False,3183.5491728592433,-38.13791298963724,2023-01-04,2023-01-05,False,0.0,False,False,False,False,2972.671496668486,-115.98664943497715,2022-11-30,2023-01-19,False,0.0,True,False,True,False,3452.231216236772,-177.9302308630422,2022-10-04,2022-10-20,False,0.0
commodity_basket_tsmom_top2_200d_filter_v1,90,standard,deterministic_stratified_sample,5021,2024-05-17,2024-09-25,False,False,False,False,False,False,2899.5487581832344,-240.4507241144929,,,unavailable,unavailable,unavailable,not_applicable_weighted_model,2024-05-28,2024-09-06,2024-05-28_to_2024-09-06,available,22,False,22.0,False,False,False,False,2847.9426958598333,-290.3036264051675,2024-05-28,2024-09-06,True,1.0,False,False,False,False,3277.223493138535,-181.68424676414725,2024-07-16,2024-08-07,True,0.06666666666666667,False,False,False,False,3277.223493138533,-181.6842467641486,2024-07-16,2024-08-07,True,0.06666666666666667,False,False,False,False,3250.352427266787,-269.90142428086347,2024-07-16,2024-08-05,True,0.15555555555555556,True,False,False,False,3296.0295766439963,-173.8351682403245,2024-05-20,2024-06-07,True,0.0
commodity_basket_tsmom_top2_200d_filter_v1,90,standard,deterministic_stratified_sample,5021,2025-05-08,2025-09-16,True,False,False,False,False,False,3305.7024645286247,-176.5139186182505,,,unavailable,unavailable,unavailable,not_applicable_weighted_model,2025-06-18,2025-06-25,2025-06-18_to_2025-06-25,available,0,True,0.0,True,False,False,False,3305.7024645286247,-176.5139186182505,2025-06-18,2025-06-25,True,1.0,True,False,False,False,3380.703001784535,-62.95192223124832,2025-07-22,2025-07-30,False,0.0,False,True,False,False,3260.4067755766587,-83.56353607078017,2025-05-09,2025-05-14,False,0.0,True,False,True,False,3404.055992662058,-80.9424792190157,2025-05-19,2025-05-23,False,0.0,True,False,False,False,3344.286421836814,-150.97019509691245,2025-06-13,2025-07-30,True,0.0
commodity_basket_tsmom_top2_200d_filter_v1,90,standard,deterministic_stratified_sample,5021,2026-01-13,2026-05-21,True,True,True,True,False,False,3816.8553338268994,-331.74198539988583,,,unavailable,unavailable,unavailable,not_applicable_weighted_model,2026-04-06,2026-04-17,2026-04-06_to_2026-04-17,available,0,True,0.0,True,False,True,False,3816.8553338268994,-331.74198539988583,2026-04-06,2026-04-17,True,1.0,False,True,False,True,3048.330488854325,-412.7041787303665,2026-01-29,2026-03-26,False,0.6666666666666666,False,True,False,True,2960.8946772078625,-419.6517481190731,2026-01-29,2026-03-26,False,0.6666666666666666,False,True,False,True,3097.5072763897274,-197.73747913717898,2026-01-27,2026-03-25,False,0.19047619047619047,True,False,True,False,2874.8428992183813,-677.797913892704,2026-01-29,2026-03-26,False,1.0
commodity_basket_tsmom_top2_200d_filter_v1,90,standard,deterministic_stratified_sample,5021,2026-01-14,2026-05-22,True,True,True,True,False,False,3786.4210114822536,-331.1315196968212,,,unavailable,unavailable,unavailable,not_applicable_weighted_model,2026-04-06,2026-04-17,2026-04-06_to_2026-04-17,available,0,True,0.0,True,False,True,False,3786.4210114822536,-331.1315196968212,2026-04-06,2026-04-17,True,1.0,False,True,False,True,3034.683515001432,-411.6119685301737,2026-01-29,2026-03-26,False,0.6666666666666666,False,True,False,True,2947.6391419603624,-418.541151368554,2026-01-29,2026-03-26,False,0.6666666666666666,False,True,False,True,3125.045635655995,-198.71420662589708,2026-01-27,2026-03-25,False,0.19047619047619047,True,False,True,False,2845.752966819567,-670.9394189465775,2026-01-29,2026-03-26,False,1.0
commodity_basket_tsmom_top2_200d_filter_v1,90,standard,deterministic_stratified_sample,5021,2026-01-15,2026-05-26,True,True,True,True,False,False,3742.0931699427265,-333.3241538967154,,,unavailable,unavailable,unavailable,not_applicable_weighted_model,2026-04-06,2026-04-17,2026-04-06_to_2026-04-17,available,0,True,0.0,True,False,True,False,3742.0931699427265,-333.3241538967154,2026-04-06,2026-04-17,True,1.0,False,True,False,True,3050.6093449786326,-412.3138186850415,2026-01-29,2026-03-26,False,0.6818181818181818,False,True,False,True,2963.108168492111,-419.25481665130883,2026-01-29,2026-03-26,False,0.6818181818181818,False,True,False,True,3137.248191020821,-198.17453487948887,2026-01-27,2026-03-25,False,0.18181818181818182,True,False,True,False,2863.2982875826788,-675.0760560529175,2026-01-29,2026-03-26,False,1.0
commodity_basket_tsmom_top2_200d_filter_v1,90,standard,deterministic_stratified_sample,5021,2026-01-16,2026-05-27,True,True,True,True,False,False,3686.6821297610372,-335.1430441246748,,,unavailable,unavailable,unavailable,not_applicable_weighted_model,2026-04-06,2026-04-17,2026-04-06_to_2026-04-17,available,0,True,0.0,True,False,True,False,3686.6821297610372,-335.1430441246748,2026-04-06,2026-04-17,True,1.0,False,True,False,True,3038.638990676575,-413.48330614811584,2026-01-29,2026-03-26,False,0.6956521739130435,False,True,False,True,2951.481162015336,-420.4439915702369,2026-01-29,2026-03-26,False,0.6956521739130435,False,True,False,True,3139.335175682454,-198.34071940961576,2026-01-27,2026-03-25,False,0.17391304347826086,True,False,True,False,2877.1630018505844,-678.3449214264192,2026-01-29,2026-03-26,False,1.0
commodity_basket_tsmom_top2_200d_filter_v1,90,standard,deterministic_stratified_sample,5021,2026-01-20,2026-05-28,True,True,True,True,False,False,3662.7032626742393,-330.89989295712076,,,unavailable,unavailable,unavailable,not_applicable_weighted_model,2026-04-06,2026-04-17,2026-04-06_to_2026-04-17,available,0,True,0.0,True,False,True,False,3662.7032626742393,-330.89989295712076,2026-04-06,2026-04-17,True,1.0,False,True,False,True,3036.4020103182756,-409.9008974952576,2026-01-29,2026-03-26,False,0.7083333333333334,False,True,False,True,2949.3083453669733,-416.8012757192,2026-01-29,2026-03-26,False,0.7083333333333334,False,True,False,True,3222.248103471704,-202.46219901202176,2026-01-27,2026-03-25,False,0.16666666666666666,True,False,True,False,2772.2708761468502,-653.6146434675484,2026-01-29,2026-03-26,False,1.0
