variant_name,slippage_label,horizon_trading_days,start_date,end_date,final_equity,total_return,max_equity,min_equity,max_drawdown_dollars,max_drawdown_pct,target_300_hit,target_300_before_any_stop,target_300_first_date,target_300_trading_days,target_400_hit,target_400_before_any_stop,target_400_first_date,target_400_trading_days,absolute_floor_stop_hit,trailing_drawdown_stop_hit,any_project_stop_hit,first_project_stop_date,first_project_stop_type,number_of_trades,number_of_skipped_signals,strategies_killed,best_strategy_by_pnl,worst_strategy_by_pnl,ending_open_positions_count,possible_window_count,window_sampling_method
current_core_only_AB,stress,90,2008-01-03,2008-05-12,2963.160763475026,-0.012279745508324558,3000.0,2963.160763475026,-36.839236524973785,-0.012279745508324558,False,False,,,False,False,,,False,False,False,,,2,20,,B_ETF_trend_following,B_ETF_trend_following,0,4541,deterministic_stratified_sample
current_core_only_AB,stress,90,2008-01-16,2008-05-23,2941.407803470291,-0.019530732176569643,3046.8087785997723,2941.407803470291,-105.40097512948114,-0.03459389242600264,False,False,,,False,False,,,False,False,False,,,4,22,,A_ETF_sector_momentum,B_ETF_trend_following,0,4541,deterministic_stratified_sample
current_core_only_AB,stress,90,2008-01-22,2008-05-29,2932.655940626932,-0.022448019791022622,3046.8087785997723,2932.655940626932,-114.15283797284019,-0.037466361123359215,False,False,,,False,False,,,False,False,False,,,4,22,,A_ETF_sector_momentum,B_ETF_trend_following,0,4541,deterministic_stratified_sample
current_core_only_AB,stress,90,2008-01-30,2008-06-06,2933.1321823776257,-0.022289272540791494,3046.8087785997723,2932.655940626932,-114.15283797284019,-0.037466361123359215,False,False,,,False,False,,,False,False,False,,,4,22,,A_ETF_sector_momentum,B_ETF_trend_following,0,4541,deterministic_stratified_sample
current_core_only_AB,stress,90,2008-02-07,2008-06-16,2934.543850982671,-0.0218187163391097,3046.8087785997723,2932.655940626932,-114.15283797284019,-0.037466361123359215,False,False,,,False,False,,,False,False,False,,,4,23,,A_ETF_sector_momentum,B_ETF_trend_following,0,4541,deterministic_stratified_sample
current_core_only_AB,stress,90,2008-02-12,2008-06-19,2934.543850982671,-0.0218187163391097,3046.8087785997723,2932.655940626932,-114.15283797284019,-0.037466361123359215,False,False,,,False,False,,,False,False,False,,,4,22,,A_ETF_sector_momentum,B_ETF_trend_following,0,4541,deterministic_stratified_sample
current_core_only_AB,stress,90,2008-02-26,2008-07-02,2935.1793161133155,-0.021606894628894868,3046.8087785997723,2932.655940626932,-114.15283797284019,-0.037466361123359215,False,False,,,False,False,,,False,False,False,,,4,22,,A_ETF_sector_momentum,B_ETF_trend_following,0,4541,deterministic_stratified_sample
current_core_only_AB,stress,90,2008-03-10,2008-07-16,2936.4159650347524,-0.02119467832174915,3046.8087785997723,2932.655940626932,-114.15283797284019,-0.037466361123359215,False,False,,,False,False,,,False,False,False,,,4,22,,A_ETF_sector_momentum,B_ETF_trend_following,0,4541,deterministic_stratified_sample
current_core_only_AB,stress,90,2008-03-13,2008-07-21,2935.5328004190965,-0.021489066526967804,3046.8087785997723,2932.655940626932,-114.15283797284019,-0.037466361123359215,False,False,,,False,False,,,False,False,False,,,4,23,,A_ETF_sector_momentum,B_ETF_trend_following,0,4541,deterministic_stratified_sample
current_core_only_AB,stress,90,2008-03-19,2008-07-25,2936.239180870416,-0.021253606376527956,3046.8087785997723,2932.655940626932,-114.15283797284019,-0.037466361123359215,False,False,,,False,False,,,False,False,False,,,4,22,,A_ETF_sector_momentum,B_ETF_trend_following,0,4541,deterministic_stratified_sample
current_core_only_AB,stress,90,2008-03-25,2008-07-30,2936.4159650347524,-0.02119467832174915,3046.8087785997723,2932.655940626932,-114.15283797284019,-0.037466361123359215,False,False,,,False,False,,,False,False,False,,,4,22,,A_ETF_sector_momentum,B_ETF_trend_following,0,4541,deterministic_stratified_sample
current_core_only_AB,stress,90,2008-04-01,2008-08-06,2936.168349572633,-0.021277216809122312,3046.8087785997723,2932.655940626932,-114.15283797284019,-0.037466361123359215,False,False,,,False,False,,,False,False,False,,,4,22,,A_ETF_sector_momentum,B_ETF_trend_following,0,4541,deterministic_stratified_sample
