variant_name,slippage_label,horizon_trading_days,start_date,end_date,final_equity,total_return,max_equity,min_equity,max_drawdown_dollars,max_drawdown_pct,target_300_hit,target_300_before_any_stop,target_300_first_date,target_300_trading_days,target_400_hit,target_400_before_any_stop,target_400_first_date,target_400_trading_days,absolute_floor_stop_hit,trailing_drawdown_stop_hit,any_project_stop_hit,first_project_stop_date,first_project_stop_type,number_of_trades,number_of_skipped_signals,strategies_killed,best_strategy_by_pnl,worst_strategy_by_pnl,ending_open_positions_count,possible_window_count,window_sampling_method
evidence_core_combo,stress,90,2008-01-03,2008-05-12,2867.97981658933,-0.044006727803556744,3004.245176541438,2821.8027257669337,-182.44245077450432,-0.06072821625848013,False,False,,,False,False,,,False,False,False,,,12,4,,N2_absolute_trend_taa,N1_dual_momentum_taa,0,4541,deterministic_stratified_sample
evidence_core_combo,stress,90,2008-01-16,2008-05-23,2918.1517948546116,-0.027282735048462792,3004.245176541438,2821.8027257669337,-182.44245077450432,-0.06072821625848013,False,False,,,False,False,,,False,False,False,,,12,4,,N1_dual_momentum_taa,N2_absolute_trend_taa,0,4541,deterministic_stratified_sample
evidence_core_combo,stress,90,2008-01-22,2008-05-29,2832.9582687821426,-0.0556805770726192,3004.245176541438,2821.8027257669337,-182.44245077450432,-0.06072821625848013,False,False,,,False,False,,,False,False,False,,,12,4,,N2_absolute_trend_taa,N1_dual_momentum_taa,0,4541,deterministic_stratified_sample
evidence_core_combo,stress,90,2008-01-30,2008-06-06,2856.545474707449,-0.04781817509751696,3004.245176541438,2812.7928241429127,-191.45235239852536,-0.06372727295810465,False,False,,,False,False,,,False,False,False,,,15,5,,N1_dual_momentum_taa,N2_absolute_trend_taa,0,4541,deterministic_stratified_sample
evidence_core_combo,stress,90,2008-02-07,2008-06-16,2826.319439382889,-0.05789352020570371,3052.3817646221796,2824.9520892533455,-227.42967536883407,-0.0745089221816213,False,False,,,False,False,,,False,False,False,,,12,4,,N2_absolute_trend_taa,N1_dual_momentum_taa,0,4541,deterministic_stratified_sample
evidence_core_combo,stress,90,2008-02-12,2008-06-19,2826.319439382889,-0.05789352020570371,3052.3817646221796,2824.9520892533455,-227.42967536883407,-0.0745089221816213,False,False,,,False,False,,,False,False,False,,,12,4,,N2_absolute_trend_taa,N1_dual_momentum_taa,0,4541,deterministic_stratified_sample
evidence_core_combo,stress,90,2008-02-26,2008-07-02,2826.950729849864,-0.05768309005004535,3052.3817646221796,2818.030125273829,-234.35163934835055,-0.07677664768691161,False,False,,,False,False,,,False,False,False,,,15,5,,N2_absolute_trend_taa,N1_dual_momentum_taa,0,4541,deterministic_stratified_sample
evidence_core_combo,stress,90,2008-03-10,2008-07-16,2907.61573812574,-0.03079475395808673,3045.268267171353,2866.9694645879704,-178.29880258338244,-0.058549456711410874,False,False,,,False,False,,,False,False,False,,,12,4,,N2_absolute_trend_taa,N1_dual_momentum_taa,0,4541,deterministic_stratified_sample
evidence_core_combo,stress,90,2008-03-13,2008-07-21,2908.647555452338,-0.03045081484922063,3045.268267171353,2866.9694645879704,-178.29880258338244,-0.058549456711410874,False,False,,,False,False,,,False,False,False,,,12,4,,N2_absolute_trend_taa,N1_dual_momentum_taa,0,4541,deterministic_stratified_sample
evidence_core_combo,stress,90,2008-03-19,2008-07-25,2869.5661524936604,-0.043477949168779895,3045.268267171353,2866.4201633214193,-178.84810384993352,-0.05872983532451137,False,False,,,False,False,,,False,False,False,,,12,4,,N2_absolute_trend_taa,N1_dual_momentum_taa,0,4541,deterministic_stratified_sample
evidence_core_combo,stress,90,2008-03-25,2008-07-30,2875.198706917666,-0.041600431027444595,3045.268267171353,2866.4201633214193,-178.84810384993352,-0.05872983532451137,False,False,,,False,False,,,False,False,False,,,12,4,,N2_absolute_trend_taa,N1_dual_momentum_taa,0,4541,deterministic_stratified_sample
evidence_core_combo,stress,90,2008-04-01,2008-08-06,2883.0751693604243,-0.0389749435465252,3090.8014977703506,2874.3372596315508,-216.46423813879983,-0.07003498551911314,False,False,,,False,False,,,False,False,False,,,12,4,,N2_absolute_trend_taa,N1_dual_momentum_taa,0,4541,deterministic_stratified_sample
evidence_core_combo,stress,90,2008-04-07,2008-08-12,2896.9202908672296,-0.034359903044256845,3090.8014977703506,2874.3372596315508,-216.46423813879983,-0.07003498551911314,False,False,,,False,False,,,False,False,False,,,12,4,,N2_absolute_trend_taa,N1_dual_momentum_taa,0,4541,deterministic_stratified_sample
evidence_core_combo,stress,90,2008-04-17,2008-08-22,2901.7560350710037,-0.03274798830966541,3090.8014977703506,2874.3372596315508,-216.46423813879983,-0.07003498551911314,False,False,,,False,False,,,False,False,False,,,12,4,,N2_absolute_trend_taa,N1_dual_momentum_taa,0,4541,deterministic_stratified_sample
evidence_core_combo,stress,90,2008-04-18,2008-08-25,2910.6022706813537,-0.0297992431062154,3090.8014977703506,2874.3372596315508,-216.46423813879983,-0.07003498551911314,False,False,,,False,False,,,False,False,False,,,12,4,,N2_absolute_trend_taa,N1_dual_momentum_taa,0,4541,deterministic_stratified_sample
evidence_core_combo,stress,90,2008-05-01,2008-09-08,2973.9269940421623,-0.008691001985945856,3024.9779951069804,2887.03865987058,-137.93933523640044,-0.04560011195437541,False,False,,,False,False,,,False,False,False,,,12,4,,N2_absolute_trend_taa,N1_dual_momentum_taa,0,4541,deterministic_stratified_sample
evidence_core_combo,stress,90,2008-05-05,2008-09-10,2981.862691143715,-0.006045769618761687,3024.9779951069804,2887.03865987058,-137.93933523640044,-0.04560011195437541,False,False,,,False,False,,,False,False,False,,,12,4,,N2_absolute_trend_taa,N1_dual_momentum_taa,0,4541,deterministic_stratified_sample
evidence_core_combo,stress,90,2008-05-06,2008-09-11,2978.0908005885217,-0.007303066470492725,3024.9779951069804,2887.03865987058,-137.93933523640044,-0.04560011195437541,False,False,,,False,False,,,False,False,False,,,12,4,,N2_absolute_trend_taa,N1_dual_momentum_taa,0,4541,deterministic_stratified_sample
