variant_name,slippage_label,horizon_trading_days,start_date,end_date,final_equity,total_return,max_equity,min_equity,max_drawdown_dollars,max_drawdown_pct,target_300_hit,target_300_before_any_stop,target_300_first_date,target_300_trading_days,target_400_hit,target_400_before_any_stop,target_400_first_date,target_400_trading_days,absolute_floor_stop_hit,trailing_drawdown_stop_hit,any_project_stop_hit,first_project_stop_date,first_project_stop_type,number_of_trades,number_of_skipped_signals,strategies_killed,best_strategy_by_pnl,worst_strategy_by_pnl,ending_open_positions_count,possible_window_count,window_sampling_method
current_momentum_only_A,stress,90,2008-01-03,2008-05-12,3000.0,0.0,3000.0,3000.0,0.0,0.0,False,False,,,False,False,,,False,False,False,,,0,20,,,,0,4541,deterministic_stratified_sample
current_momentum_only_A,stress,90,2008-01-16,2008-05-23,2965.7278418393826,-0.011424052720205857,3014.514563218725,2965.7278418393826,-48.78672137934245,-0.016183939522007473,False,False,,,False,False,,,False,False,False,,,2,18,,A_ETF_sector_momentum,A_ETF_sector_momentum,0,4541,deterministic_stratified_sample
current_momentum_only_A,stress,90,2008-01-22,2008-05-29,2957.407854182802,-0.014197381939065945,3014.514563218725,2957.407854182802,-57.106709035922904,-0.018943915459127103,False,False,,,False,False,,,False,False,False,,,2,18,,A_ETF_sector_momentum,A_ETF_sector_momentum,0,4541,deterministic_stratified_sample
current_momentum_only_A,stress,90,2008-01-30,2008-06-06,2958.114944647379,-0.013961685117540257,3014.514563218725,2957.407854182802,-57.106709035922904,-0.018943915459127103,False,False,,,False,False,,,False,False,False,,,2,18,,A_ETF_sector_momentum,A_ETF_sector_momentum,0,4541,deterministic_stratified_sample
current_momentum_only_A,stress,90,2008-02-07,2008-06-16,2960.2108915237645,-0.013263036158745134,3014.514563218725,2957.407854182802,-57.106709035922904,-0.018943915459127103,False,False,,,False,False,,,False,False,False,,,2,19,,A_ETF_sector_momentum,A_ETF_sector_momentum,0,4541,deterministic_stratified_sample
current_momentum_only_A,stress,90,2008-02-12,2008-06-19,2960.2108915237645,-0.013263036158745134,3014.514563218725,2957.407854182802,-57.106709035922904,-0.018943915459127103,False,False,,,False,False,,,False,False,False,,,2,18,,A_ETF_sector_momentum,A_ETF_sector_momentum,0,4541,deterministic_stratified_sample
current_momentum_only_A,stress,90,2008-02-26,2008-07-02,2961.1543857339966,-0.012948538088667805,3014.514563218725,2957.407854182802,-57.106709035922904,-0.018943915459127103,False,False,,,False,False,,,False,False,False,,,2,18,,A_ETF_sector_momentum,A_ETF_sector_momentum,0,4541,deterministic_stratified_sample
current_momentum_only_A,stress,90,2008-03-10,2008-07-16,2962.990475617137,-0.012336508127621104,3014.514563218725,2957.407854182802,-57.106709035922904,-0.018943915459127103,False,False,,,False,False,,,False,False,False,,,2,18,,A_ETF_sector_momentum,A_ETF_sector_momentum,0,4541,deterministic_stratified_sample
current_momentum_only_A,stress,90,2008-03-13,2008-07-21,2961.679214524482,-0.012773595158505957,3014.514563218725,2957.407854182802,-57.106709035922904,-0.018943915459127103,False,False,,,False,False,,,False,False,False,,,2,19,,A_ETF_sector_momentum,A_ETF_sector_momentum,0,4541,deterministic_stratified_sample
current_momentum_only_A,stress,90,2008-03-19,2008-07-25,2962.727998846235,-0.012424000384588352,3014.514563218725,2957.407854182802,-57.106709035922904,-0.018943915459127103,False,False,,,False,False,,,False,False,False,,,2,18,,A_ETF_sector_momentum,A_ETF_sector_momentum,0,4541,deterministic_stratified_sample
