variant_name,slippage_label,horizon_trading_days,start_date,end_date,final_equity,total_return,max_equity,min_equity,max_drawdown_dollars,max_drawdown_pct,target_300_hit,target_300_before_any_stop,target_300_first_date,target_300_trading_days,target_400_hit,target_400_before_any_stop,target_400_first_date,target_400_trading_days,absolute_floor_stop_hit,trailing_drawdown_stop_hit,any_project_stop_hit,first_project_stop_date,first_project_stop_type,number_of_trades,number_of_skipped_signals,strategies_killed,best_strategy_by_pnl,worst_strategy_by_pnl,ending_open_positions_count,possible_window_count,window_sampling_method
evidence_core_combo,stress,180,2008-01-03,2008-09-18,2836.5076657380064,-0.05449744475399787,3004.245176541438,2726.2866812580237,-277.9584952834143,-0.09252190781692693,False,False,,,False,False,,,False,False,False,,,24,8,,N2_absolute_trend_taa,N1_dual_momentum_taa,0,4451,deterministic_stratified_sample
evidence_core_combo,stress,180,2008-01-16,2008-10-01,2766.9198488489137,-0.07769338371702872,3004.245176541438,2726.2866812580237,-277.9584952834143,-0.09252190781692693,False,False,,,False,False,,,False,False,False,,,26,10,,N2_absolute_trend_taa,N1_dual_momentum_taa,0,4451,deterministic_stratified_sample
evidence_core_combo,stress,180,2008-01-22,2008-10-06,2825.5039990592636,-0.05816533364691212,3004.245176541438,2726.2866812580237,-277.9584952834143,-0.09252190781692693,False,False,,,False,False,,,False,False,False,,,26,10,,N2_absolute_trend_taa,N1_dual_momentum_taa,0,4451,deterministic_stratified_sample
evidence_core_combo,stress,180,2008-01-30,2008-10-14,2721.9379755132823,-0.09268734149557256,3004.245176541438,2721.9379755132823,-282.30720102815576,-0.0939694280721638,False,False,,,False,False,,,False,False,False,,,26,10,,N2_absolute_trend_taa,N1_dual_momentum_taa,0,4451,deterministic_stratified_sample
evidence_core_combo,stress,180,2008-02-01,2008-10-16,2763.1026437223536,-0.07896578542588217,3052.3817646221796,2753.889236766682,-298.4925278554974,-0.09779003770599592,False,False,,,False,False,,,False,False,False,,,23,9,,N2_absolute_trend_taa,N1_dual_momentum_taa,0,4451,deterministic_stratified_sample
evidence_core_combo,stress,180,2008-02-07,2008-10-22,2791.5012810583776,-0.06949957298054077,3052.3817646221796,2753.889236766682,-298.4925278554974,-0.09779003770599592,False,False,,,False,False,,,False,False,False,,,23,9,,N2_absolute_trend_taa,N1_dual_momentum_taa,0,4451,deterministic_stratified_sample
evidence_core_combo,stress,180,2008-02-12,2008-10-27,2787.5873064444386,-0.0708042311851872,3052.3817646221796,2753.889236766682,-298.4925278554974,-0.09779003770599592,False,False,,,False,False,,,False,False,False,,,23,9,,N2_absolute_trend_taa,N1_dual_momentum_taa,0,4451,deterministic_stratified_sample
evidence_core_combo,stress,180,2008-02-26,2008-11-07,2780.6587314542203,-0.07311375618192661,3052.3817646221796,2753.889236766682,-298.4925278554974,-0.09779003770599592,False,False,,,False,False,,,False,False,False,,,25,11,,N2_absolute_trend_taa,N1_dual_momentum_taa,0,4451,deterministic_stratified_sample
evidence_core_combo,stress,180,2008-03-06,2008-11-18,2875.795829077882,-0.041401390307372665,3045.268267171353,2812.867756362235,-232.4005108091178,-0.07631528339044713,False,False,,,False,False,,,False,False,False,,,22,10,,N2_absolute_trend_taa,N1_dual_momentum_taa,0,4451,deterministic_stratified_sample
evidence_core_combo,stress,180,2008-03-10,2008-11-20,2916.045593082529,-0.027984802305823564,3045.268267171353,2812.867756362235,-232.4005108091178,-0.07631528339044713,False,False,,,False,False,,,False,False,False,,,22,10,,N2_absolute_trend_taa,N1_dual_momentum_taa,0,4451,deterministic_stratified_sample
evidence_core_combo,stress,180,2008-03-13,2008-11-25,2910.3425002545814,-0.029885833248472826,3045.268267171353,2812.867756362235,-232.4005108091178,-0.07631528339044713,False,False,,,False,False,,,False,False,False,,,22,10,,N2_absolute_trend_taa,N1_dual_momentum_taa,0,4451,deterministic_stratified_sample
evidence_core_combo,stress,180,2008-03-19,2008-12-02,2953.0565057909685,-0.015647831403010515,3045.268267171353,2812.867756362235,-232.4005108091178,-0.07631528339044713,False,False,,,False,False,,,False,False,False,,,24,12,,N1_dual_momentum_taa,N2_absolute_trend_taa,0,4451,deterministic_stratified_sample
evidence_core_combo,stress,180,2008-03-24,2008-12-04,2971.5816348054623,-0.009472788398179222,3045.268267171353,2812.867756362235,-232.4005108091178,-0.07631528339044713,False,False,,,False,False,,,False,False,False,,,24,12,,N1_dual_momentum_taa,N2_absolute_trend_taa,0,4451,deterministic_stratified_sample
evidence_core_combo,stress,180,2008-04-01,2008-12-12,3023.6569917528795,0.007885663917626573,3090.8014977703506,2857.6510363946845,-233.15046137566605,-0.07543365743282338,False,False,,,False,False,,,False,False,False,,,21,11,,N1_dual_momentum_taa,N2_absolute_trend_taa,0,4451,deterministic_stratified_sample
evidence_core_combo,stress,180,2008-04-03,2008-12-16,3067.5707648823245,0.022523588294108166,3090.8014977703506,2857.6510363946845,-233.15046137566605,-0.07543365743282338,False,False,,,False,False,,,False,False,False,,,21,11,,N1_dual_momentum_taa,N2_absolute_trend_taa,0,4451,deterministic_stratified_sample
evidence_core_combo,stress,180,2008-04-08,2008-12-19,3092.9118931704015,0.030970631056800535,3101.193125034581,2857.6510363946845,-233.15046137566605,-0.07543365743282338,False,False,,,False,False,,,False,False,False,,,21,11,,N1_dual_momentum_taa,N2_absolute_trend_taa,0,4451,deterministic_stratified_sample
evidence_core_combo,stress,180,2008-04-16,2008-12-30,3104.9637627979273,0.03498792093264247,3104.9637627979273,2857.6510363946845,-233.15046137566605,-0.07543365743282338,False,False,,,False,False,,,False,False,False,,,21,11,,N1_dual_momentum_taa,N2_absolute_trend_taa,0,4451,deterministic_stratified_sample
evidence_core_combo,stress,180,2008-04-17,2008-12-31,3077.2599012142477,0.025753300404749213,3104.9637627979273,2857.6510363946845,-233.15046137566605,-0.07543365743282338,False,False,,,False,False,,,False,False,False,,,21,11,,N1_dual_momentum_taa,N2_absolute_trend_taa,0,4451,deterministic_stratified_sample
evidence_core_combo,stress,180,2008-04-29,2009-01-13,3066.69362525325,0.02223120841775006,3104.9637627979273,2857.6510363946845,-233.15046137566605,-0.07543365743282338,False,False,,,False,False,,,False,False,False,,,23,13,,N1_dual_momentum_taa,N2_absolute_trend_taa,0,4451,deterministic_stratified_sample
evidence_core_combo,stress,180,2008-05-05,2009-01-20,3016.788041256388,0.00559601375212937,3057.4789233189263,2870.2787019322286,-172.79647080158975,-0.056783503854869966,False,False,,,False,False,,,False,False,False,,,19,13,,N1_dual_momentum_taa,N2_absolute_trend_taa,0,4451,deterministic_stratified_sample
evidence_core_combo,stress,180,2008-05-06,2009-01-21,2995.4276778392023,-0.0015241073869325383,3057.4789233189263,2870.2787019322286,-172.79647080158975,-0.056783503854869966,False,False,,,False,False,,,False,False,False,,,19,13,,N1_dual_momentum_taa,N2_absolute_trend_taa,0,4451,deterministic_stratified_sample
evidence_core_combo,stress,180,2008-05-09,2009-01-26,2965.3585084021706,-0.011547163865943122,3057.4789233189263,2870.2787019322286,-172.79647080158975,-0.056783503854869966,False,False,,,False,False,,,False,False,False,,,19,13,,N1_dual_momentum_taa,N2_absolute_trend_taa,0,4451,deterministic_stratified_sample
evidence_core_combo,stress,180,2008-05-12,2009-01-27,2965.3585084021706,-0.011547163865943122,3057.4789233189263,2870.2787019322286,-172.79647080158975,-0.056783503854869966,False,False,,,False,False,,,False,False,False,,,19,13,,N1_dual_momentum_taa,N2_absolute_trend_taa,0,4451,deterministic_stratified_sample
evidence_core_combo,stress,180,2008-05-23,2009-02-09,2946.1732893519275,-0.01794223688269081,3057.4789233189263,2870.2787019322286,-172.79647080158975,-0.056783503854869966,False,False,,,False,False,,,False,False,False,,,20,16,,N1_dual_momentum_taa,N2_absolute_trend_taa,0,4451,deterministic_stratified_sample
evidence_core_combo,stress,180,2008-05-29,2009-02-12,2970.548335106343,-0.009817221631219009,3057.4789233189263,2870.2787019322286,-172.79647080158975,-0.056783503854869966,False,False,,,False,False,,,False,False,False,,,20,16,,N1_dual_momentum_taa,N2_absolute_trend_taa,0,4451,deterministic_stratified_sample
evidence_core_combo,stress,180,2008-06-03,2009-02-18,3027.014742401392,0.009004914133797337,3113.764058622951,2923.117668005344,-175.97748136063183,-0.056783503854869966,False,False,,,False,False,,,False,False,False,,,17,15,,N1_dual_momentum_taa,N2_absolute_trend_taa,0,4451,deterministic_stratified_sample
evidence_core_combo,stress,180,2008-06-06,2009-02-23,3024.8505585347248,0.00828351951157491,3113.764058622951,2923.117668005344,-175.97748136063183,-0.056783503854869966,False,False,,,False,False,,,False,False,False,,,17,15,,N1_dual_momentum_taa,N2_absolute_trend_taa,0,4451,deterministic_stratified_sample
evidence_core_combo,stress,180,2008-06-16,2009-03-03,3016.4508385202193,0.005483612840073038,3113.764058622951,2923.117668005344,-175.97748136063183,-0.056783503854869966,False,False,,,False,False,,,False,False,False,,,19,17,,N1_dual_momentum_taa,N2_absolute_trend_taa,0,4451,deterministic_stratified_sample
evidence_core_combo,stress,180,2008-06-19,2009-03-06,3020.8086840219603,0.006936228007320189,3113.764058622951,2923.117668005344,-175.97748136063183,-0.056783503854869966,False,False,,,False,False,,,False,False,False,,,19,17,,N1_dual_momentum_taa,N2_absolute_trend_taa,0,4451,deterministic_stratified_sample
